Date,Open,High,Low,Close,Adjusted_close,Volume
2007-10-15,8039.8,8039.8,7951.26,7969.47,7969.47,110806453
2007-10-16,7946.12,7964.6,7927.78,7962.64,7962.64,143544220
2007-10-17,7944.53,8017.04,7941.51,7985.41,7985.41,127654356
2007-10-18,7997.73,8014.56,7906.79,7921.4,7921.4,138661526
2007-10-19,7895.53,7940.29,7870.73,7884.12,7884.12,137704306
2007-10-22,7819.28,7819.28,7763.64,7794.94,7794.94,151402334
2007-10-23,7822.89,7876.62,7822.89,7842.79,7842.79,124620454
2007-10-24,7842.13,7861.27,7807.99,7828.96,7828.96,132179666
2007-10-25,7862.61,7970.57,7861.39,7932.44,7932.44,203630131
2007-10-26,7944.34,7970.36,7919.2,7949.17,7949.17,152299738
2007-10-29,7989.4,8016.47,7986.71,8009.67,8009.67,113390345
2007-10-30,8004.59,8004.59,7966.24,7977.94,7977.94,110045238
2007-10-31,7975.02,8027.49,7960.48,8019.22,8019.22,114484628
2007-11-01,8024.41,8038.41,7853.76,7880.85,7880.85,136947399
2007-11-02,7846.91,7864.48,7792.37,7849.49,7849.49,142222083
2007-11-05,7790.89,7830.92,7779.97,7807.55,7807.55,111476470
2007-11-06,7823.22,7859.95,7821.78,7827.19,7827.19,127966847
2007-11-07,7839.06,7854.16,7739.92,7799.62,7799.62,149387405
2007-11-08,7771.56,7844.4,7701.87,7819.47,7819.47,242168511
2007-11-09,7830.12,7918.92,7792.82,7812.4,7812.4,214623459
2007-11-12,7780.49,7810.6,7766.07,7806.84,7806.84,138103735
2007-11-13,7781.42,7791.5,7752.24,7777.56,7777.56,177297431
2007-11-14,7821.42,7866.01,7765.51,7783.11,7783.11,183124573
2007-11-15,7781.81,7803.87,7635.69,7667.03,7667.03,159835047
2007-11-16,7635.65,7655.96,7564.66,7612.26,7612.26,228908359
2007-11-19,7608.2,7623.1,7498.9,7511.97,7511.97,201775317
2007-11-20,7550.35,7634.46,7523.67,7630.31,7630.31,191452090
2007-11-21,7569.86,7569.86,7474.51,7518.42,7518.42,214800332
2007-11-22,7538.8,7581.13,7488.09,7562.1,7562.1,132639546
2007-11-23,7565.01,7620.29,7549.15,7608.96,7608.96,122023048
2007-11-26,7642.1,7674.66,7559.7,7567.36,7567.36,128567781
2007-11-27,7537.55,7546.41,7444.62,7531.35,7531.35,150788649
2007-11-28,7552.26,7729,7536.54,7723.66,7723.66,166013178
2007-11-29,7755.3,7780.48,7729.44,7765.19,7765.19,144905643
2007-11-30,7772.44,7894.47,7771.77,7870.52,7870.52,154950970
2007-12-03,7859.39,7889.59,7825.66,7837.26,7837.26,120718145
2007-12-04,7841.87,7849.94,7785.12,7808.94,7808.94,162244523
2007-12-05,7850.94,7953.94,7842.62,7944.77,7944.77,131933425
2007-12-06,7958.18,7998.04,7911.48,7940.58,7940.58,139365547
2007-12-07,7963.25,8009.76,7957.55,7994.07,7994.07,143086970
2007-12-10,7972.7,8057.69,7955.19,8033.36,8033.36,110482473
2007-12-11,8050.37,8067.04,7983.41,8009.42,8009.42,122136047
2007-12-12,7968.93,8117.79,7928.12,8076.12,8076.12,166038172
2007-12-13,8014.47,8034.32,7922.98,7928.31,7928.31,141540499
2007-12-14,7949,7987.29,7873.27,7948.36,7948.36,106777991
2007-12-17,7884.17,7884.19,7812.02,7825.44,7825.44,128105209
2007-12-18,7811.08,7942.76,7796.1,7850.74,7850.74,118866378
2007-12-19,7865.33,7876.59,7777.4,7837.32,7837.32,111231409
2007-12-20,7842.26,7919.05,7842.17,7869.19,7869.19,108941378
2007-12-21,7913.38,8015.42,7913.38,8002.67,8002.67,247726853
2007-12-27,8038.73,8073.99,8024.77,8038.6,8038.6,79921045
2007-12-28,8010.89,8068.95,7991.81,8067.32,8067.32,41693270
2008-01-02,8045.97,8100.64,7925.11,7949.11,7949.11,110721221
2008-01-03,7941.52,7969.9,7858.39,7908.41,7908.41,128154391
2008-01-04,7913.53,7914.7,7780.27,7808.69,7808.69,180875069
2008-01-07,7810.82,7858.64,7781.68,7817.17,7817.17,188030662
2008-01-08,7844.5,7923.44,7831.51,7849.99,7849.99,186940820
2008-01-09,7839.23,7841.62,7770.42,7782.71,7782.71,206848908
2008-01-10,7799.11,7830.95,7700.85,7713.09,7713.09,176002403
2008-01-11,7717.45,7746.47,7675.45,7717.95,7717.95,167246646
2008-01-14,7692.54,7759.17,7683.54,7732.02,7732.02,132876219
2008-01-15,7714.6,7724.26,7563.9,7566.38,7566.38,234018748
2008-01-16,7536.48,7555.56,7450.38,7471.57,7471.57,268115751
2008-01-17,7504.85,7547.47,7400.08,7413.53,7413.53,207479855
2008-01-18,7417.55,7501.04,7287.29,7314.17,7314.17,248106090
2008-01-21,7292.68,7292.68,6762.77,6790.19,6790.19,409707003
2008-01-22,6591.39,6877.62,6420.71,6769.47,6769.47,469436178
2008-01-23,6811.81,6884.87,6384.4,6439.21,6439.21,369148125
2008-01-24,6550.11,6854.98,6550.11,6821.07,6821.07,316874219
2008-01-25,6884.16,7002.19,6782.41,6816.74,6816.74,234245943
2008-01-28,6749.29,6827.37,6680.3,6818.85,6818.85,182821554
2008-01-29,6834.6,6929.88,6823.68,6892.96,6892.96,189796981
2008-01-30,6886.92,6920.77,6822.44,6875.35,6875.35,158265809
2008-01-31,6856.88,6887.75,6691.25,6851.75,6851.75,206707483
2008-02-01,6896.19,7037.16,6896.19,6968.67,6968.67,194561782
2008-02-04,7018.64,7059.19,6975.93,7000.49,7000.49,144405145
2008-02-05,6998.74,7000.05,6744.17,6765.25,6765.25,205815497
2008-02-06,6726.54,6861.94,6696.94,6847.51,6847.51,196641339
2008-02-07,6829.07,6839.16,6655.65,6733.72,6733.72,242206609
2008-02-08,6777.54,6851.78,6706.18,6767.28,6767.28,143498789
2008-02-11,6723.97,6812.21,6690.77,6743.54,6743.54,134973619
2008-02-12,6793.47,6979.23,6746.2,6967.84,6967.84,191560235
2008-02-13,6914.21,7007.05,6869.94,6973.67,6973.67,158525958
2008-02-14,7024.57,7062.08,6935.31,6962.28,6962.28,172577095
2008-02-15,6966.75,7012.63,6797.76,6832.43,6832.43,189386697
2008-02-18,6865.57,6997.77,6865.57,6967.55,6967.55,114683784
2008-02-19,6947.68,7079.74,6890.93,7002.29,7002.29,145000260
2008-02-20,6933.02,6964.93,6852.58,6899.68,6899.68,177428726
2008-02-21,6928.34,7017.86,6881.29,6904.85,6904.85,147236052
2008-02-22,6889.49,6889.49,6762.77,6806.29,6806.29,163836167
2008-02-25,6850.92,6922.61,6825.12,6882.56,6882.56,128930852
2008-02-26,6906.43,7007.44,6906.43,6985.97,6985.97,163794917
2008-02-27,7007.69,7017.7,6881.23,6997.85,6997.85,141278972
2008-02-28,6985.42,6995.39,6849.59,6862.52,6862.52,170746367
2008-02-29,6847.9,6864.69,6698.55,6748.13,6748.13,185672258
2008-03-03,6692.98,6701.53,6608.61,6689.95,6689.95,147794726
2008-03-04,6692.73,6720.16,6516.83,6545.04,6545.04,191380111
2008-03-05,6583.3,6699.3,6578.82,6683.71,6683.71,153632485
2008-03-06,6674.74,6683.16,6569.6,6591.31,6591.31,167895586
2008-03-07,6550.55,6562.4,6450.88,6513.99,6513.99,185836082
2008-03-10,6487.11,6537.39,6414.52,6448.08,6448.08,157678690
2008-03-11,6462.53,6604,6431.74,6524.57,6524.57,185309296
2008-03-12,6574.52,6666.58,6569.36,6599.37,6599.37,153059448
2008-03-13,6529.62,6529.62,6399.04,6500.56,6500.56,189252136
2008-03-14,6500.17,6623.42,6391.56,6451.9,6451.9,202037432
2008-03-17,6360.92,6362.02,6167.82,6182.3,6182.3,291401156
2008-03-18,6237.63,6417.95,6237.63,6393.39,6393.39,201172927
2008-03-19,6429.24,6469.99,6310.6,6361.22,6361.22,307873984
2008-03-20,6331.06,6376.24,6270.98,6319.99,6319.99,339343556
2008-03-25,6443.45,6540.48,6443.36,6524.71,6524.71,202263606
2008-03-26,6508.43,6538.28,6469,6489.26,6489.26,156572974
2008-03-27,6486.02,6610.16,6478.81,6578.06,6578.06,162549805
2008-03-28,6587.21,6616.45,6535.07,6559.9,6559.9,125291451
2008-03-31,6530.11,6541.12,6429.62,6534.97,6534.97,129101347
2008-04-01,6519.02,6734.5,6496.94,6720.33,6720.33,194037030
2008-04-02,6749.24,6806.66,6726.43,6777.44,6777.44,174173139
2008-04-03,6788.4,6802.62,6695.83,6741.72,6741.72,144356448
2008-04-04,6753.87,6797.23,6691.28,6763.39,6763.39,122205694
2008-04-07,6802.55,6843.25,6795.06,6821.03,6821.03,114267875
2008-04-08,6795.05,6795.34,6723.84,6771.98,6771.98,115540006
2008-04-09,6751.48,6785.06,6705.06,6721.36,6721.36,118853265
2008-04-10,6716.69,6719.07,6608.78,6704.32,6704.32,149022673
2008-04-11,6739.18,6768.12,6570.74,6603.57,6603.57,147203269
2008-04-14,6561.9,6573.25,6516.51,6554.49,6554.49,108348167
2008-04-15,6581.12,6626.88,6524.9,6585.05,6585.05,103557068
2008-04-16,6624.61,6710.86,6600.68,6702.84,6702.84,147091552
2008-04-17,6717.28,6743.14,6665.01,6681.81,6681.81,137785934
2008-04-18,6703.02,6860.38,6703.02,6843.08,6843.08,167960695
2008-04-21,6840.68,6848.65,6749.72,6786.55,6786.55,129834714
2008-04-22,6762.44,6818.62,6702.98,6728.3,6728.3,130790625
2008-04-23,6739.65,6813.67,6656.86,6795.03,6795.03,172878804
2008-04-24,6776.93,6827.9,6720.91,6821.32,6821.32,157158345
2008-04-25,6855.67,6945.25,6848.9,6896.58,6896.58,155785305
2008-04-28,6914.4,6966.47,6906.93,6925.33,6925.33,107294827
2008-04-29,6905.42,6909.99,6855.11,6885.34,6885.34,126652444
2008-04-30,6888.21,6962.6,6851.52,6948.82,6948.82,139450789
2008-05-02,6982.06,7092.82,6971.93,7043.23,7043.23,152864879
2008-05-05,7036.99,7059.92,7021.73,7052.08,7052.08,79536190
2008-05-06,7043.65,7062.37,6969.16,7017.1,7017.1,144985117
2008-05-07,7040.84,7107.53,7037.01,7076.25,7076.25,119593740
2008-05-08,7037.63,7073.45,7013.06,7071.9,7071.9,131059347
2008-05-09,7040.79,7040.79,6961.63,7003.17,7003.17,130042656
2008-05-12,7021.29,7064.6,7006.42,7035.95,7035.95,61975517
2008-05-13,7062.6,7080.86,7002.37,7060.19,7060.19,141723746
2008-05-14,7081.72,7101.49,7001.33,7083.24,7083.24,135234645
2008-05-15,7072.12,7088.67,7037.09,7081.05,7081.05,137092834
2008-05-16,7103.84,7205.96,7103.84,7156.55,7156.55,175540850
2008-05-19,7177.02,7231.86,7165.44,7225.94,7225.94,110316756
2008-05-20,7188.07,7188.98,7108.25,7118.5,7118.5,117533896
2008-05-21,7129.07,7151.38,7013.13,7040.83,7040.83,160862926
2008-05-22,7016.21,7090.23,6980.54,7070.33,7070.33,140538238
2008-05-23,7057.52,7065.9,6934.54,6944.05,6944.05,130667329
2008-05-26,6923.94,6965.19,6917.61,6953.84,6953.84,58329216
2008-05-27,6966.05,7006.28,6905.86,6958.66,6958.66,125582754
2008-05-28,6980.69,7082.26,6955.14,7033.84,7033.84,167514643
2008-05-29,7055.72,7085.13,7004.7,7055.03,7055.03,146046394
2008-05-30,7065.79,7124.61,7063.8,7096.79,7096.79,135334707
2008-06-02,7098.7,7102.05,6995.41,7008.77,7008.77,102651919
2008-06-03,6986.92,7023.18,6962.38,7019.13,7019.13,112961901
2008-06-04,6993.69,6994.2,6898.01,6965.43,6965.43,123817528
2008-06-05,6964.71,7008.93,6905.01,6941.83,6941.83,129444242
2008-06-06,6966.09,7002.85,6796.28,6803.81,6803.81,160851442
2008-06-09,6790.18,6839.32,6762.73,6815.63,6815.63,135317358
2008-06-10,6789.28,6798.58,6715.98,6771.1,6771.1,142373811
2008-06-11,6781.88,6812.88,6637.75,6650.26,6650.26,160825118
2008-06-12,6647.6,6733.12,6647.6,6714.52,6714.52,152036368
2008-06-13,6701.5,6777.87,6649.62,6765.32,6765.32,138997110
2008-06-16,6773.43,6812.66,6671.8,6729.88,6729.88,114365743
2008-06-17,6743.5,6855.84,6743.48,6796.16,6796.16,126669022
2008-06-18,6795.18,6796.77,6705.75,6728.91,6728.91,129189836
2008-06-19,6704.22,6765.1,6662.46,6721.17,6721.17,141452774
2008-06-20,6730.52,6765.8,6547.4,6578.44,6578.44,302160850
2008-06-23,6586.83,6628.72,6572.51,6589.46,6589.46,136967057
2008-06-24,6588.06,6617.16,6444.3,6536.06,6536.06,188480695
2008-06-25,6551.66,6628.62,6547.71,6617.84,6617.84,134741407
2008-06-26,6571.55,6578.45,6448.12,6459.6,6459.6,155821843
2008-06-27,6449.04,6464.9,6348.03,6421.91,6421.91,167525917
2008-06-30,6423.37,6446.54,6308.24,6418.32,6418.32,151971197
2008-07-01,6394.08,6405.43,6260.33,6315.94,6315.94,216006893
2008-07-02,6319.6,6395.97,6295.45,6305.42,6305.42,199060386
2008-07-03,6262.98,6392.08,6200.56,6353.74,6353.74,203908917
2008-07-04,6360.7,6374.84,6255.16,6272.21,6272.21,98812261
2008-07-07,6312.32,6416.24,6286.67,6395.75,6395.75,115661065
2008-07-08,6314.17,6332.01,6226.74,6304.41,6304.41,190410867
2008-07-09,6330.69,6397.82,6330.69,6386.46,6386.46,156252912
2008-07-10,6338.63,6384.64,6254.31,6305,6305,157657551
2008-07-11,6310.17,6332.11,6139.74,6153.3,6153.3,182436730
2008-07-14,6184.65,6254.15,6184.54,6200.25,6200.25,130636658
2008-07-15,6154.89,6164.73,6006.58,6081.7,6081.7,209058603
2008-07-16,6100.62,6177.03,5999.32,6155.37,6155.37,200129712
2008-07-17,6177.07,6318.34,6177.07,6271.27,6271.27,225875118
2008-07-18,6261.48,6396.3,6236.94,6382.65,6382.65,207276635
2008-07-21,6381.44,6484.29,6342.82,6424.84,6424.84,113619036
2008-07-22,6395.06,6449.88,6322.03,6442.79,6442.79,187223780
2008-07-23,6486.05,6562.26,6485.05,6536.09,6536.09,173668706
2008-07-24,6546.17,6577.1,6415.31,6440.7,6440.7,194819018
2008-07-25,6411.71,6479.96,6331.27,6436.71,6436.71,183938468
2008-07-28,6428.36,6428.36,6342.32,6351.15,6351.15,116506519
2008-07-29,6302.88,6425.45,6264.74,6398.8,6398.8,173752526
2008-07-30,6406.03,6505.05,6396.14,6460.12,6460.12,140082867
2008-07-31,6467.86,6540.45,6428.49,6479.56,6479.56,155397400
2008-08-01,6461.01,6489.69,6378.55,6396.46,6396.46,131564816
2008-08-04,6403.3,6403.53,6322.01,6349.81,6349.81,109583673
2008-08-05,6356.4,6532.09,6342.93,6518.7,6518.7,175080153
2008-08-06,6531.55,6568.79,6496.17,6561.39,6561.39,157899600
2008-08-07,6542.96,6620.77,6520.79,6543.49,6543.49,138350643
2008-08-08,6537.54,6586.1,6442.85,6561.65,6561.65,144950821
2008-08-11,6570.52,6612.86,6555.28,6609.63,6609.63,123059285
2008-08-12,6601.7,6626.7,6545.24,6585.87,6585.87,121877655
2008-08-13,6562.97,6566.62,6417.33,6422.19,6422.19,165120991
2008-08-14,6450.73,6481.28,6369.58,6442.21,6442.21,125922636
2008-08-15,6460.22,6513.92,6394.39,6446.02,6446.02,129854358
2008-08-18,6436.14,6485.91,6374.95,6432.88,6432.88,83530215
2008-08-19,6398.83,6401.21,6268.73,6282.43,6282.43,135725098
2008-08-20,6297.83,6336.79,6262.49,6317.8,6317.8,103231813
2008-08-21,6290.32,6293.48,6219.1,6236.96,6236.96,121771129
2008-08-22,6243.53,6355.96,6229.19,6342.42,6342.42,111120729
2008-08-25,6332.94,6361.55,6289.11,6296.95,6296.95,63675668
2008-08-26,6287.81,6370.53,6238.07,6340.52,6340.52,108987586
2008-08-27,6336.35,6346.53,6252.13,6321.03,6321.03,122328924
2008-08-28,6313.91,6456.18,6265.43,6420.54,6420.54,144840933
2008-08-29,6427.86,6457.93,6401.22,6422.3,6422.3,109153443
2008-09-01,6400.85,6448.98,6341.1,6421.8,6421.8,107796019
2008-09-02,6416.85,6553.9,6379.03,6518.47,6518.47,172935165
2008-09-03,6488.12,6519.21,6439.91,6467.49,6467.49,120806468
2008-09-04,6477.2,6482.16,6263.08,6279.57,6279.57,161594110
2008-09-05,6247.64,6253.4,6095.56,6127.44,6127.44,198012394
2008-09-08,6262.34,6356.8,6241.26,6263.74,6263.74,191563667
2008-09-09,6258.26,6327.18,6199.11,6233.41,6233.41,177757650
2008-09-10,6225.3,6254.4,6160.55,6210.32,6210.32,164771826
2008-09-11,6192.61,6202.17,6086.3,6178.9,6178.9,154276218
2008-09-12,6206.97,6256.25,6159.51,6234.89,6234.89,163676823
2008-09-15,6138.42,6138.42,5942.14,6064.16,6064.16,325805120
2008-09-16,6017.47,6024.05,5858.57,5965.17,5965.17,358120666
2008-09-17,5977.68,6035.51,5825.24,5860.98,5860.98,271196840
2008-09-18,5875.05,5967.29,5812.77,5863.42,5863.42,296903494
2008-09-19,5986.94,6220.29,5982.3,6189.53,6189.53,492149431
2008-09-22,6188.58,6235.13,6106.11,6107.75,6107.75,186483448
2008-09-23,6091.85,6123.48,6033.75,6068.53,6068.53,182343675
2008-09-24,6071.32,6109.1,6013.71,6052.87,6052.87,130478668
2008-09-25,6057.61,6188.43,6049.85,6173.03,6173.03,144900086
2008-09-26,6118.13,6118.13,6001.01,6063.5,6063.5,143277368
2008-09-29,6010.1,6015.59,5802.51,5807.08,5807.08,282323703
2008-09-30,5728.3,5836.77,5658.2,5831.02,5831.02,280713524
2008-10-01,5865.08,5866.4,5746.82,5806.33,5806.33,204641788
2008-10-02,5794.1,5876.93,5630.46,5660.63,5660.63,224027882
2008-10-03,5682.33,5831.97,5617.81,5797.03,5797.03,193519739
2008-10-06,5606.07,5606.07,5292.84,5387.01,5387.01,1958392655
2008-10-07,5450.38,5502.33,5300.3,5326.63,5326.63,301573680
2008-10-08,5237.11,5319.15,4870.2,5013.62,5013.62,382089384
2008-10-09,5054.9,5153.53,4803.62,4887,4887,281796679
2008-10-10,4594.53,4653.98,4308,4544.31,4544.31,458408110
2008-10-13,4642.02,5062.45,4641.38,5062.45,5062.45,320643342
2008-10-14,5135.14,5383.79,5095.12,5199.19,5199.19,294889271
2008-10-15,5187.39,5192.13,4790.68,4861.63,4861.63,269198451
2008-10-16,4675.9,4890.78,4521.91,4622.81,4622.81,307334626
2008-10-17,4757.98,4835.9,4576.58,4781.33,4781.33,325195238
2008-10-20,4891.76,4941.19,4754.27,4835.01,4835.01,192822776
2008-10-21,4882.8,4909.64,4736.22,4784.41,4784.41,175523427
2008-10-22,4739.74,4740.31,4535.64,4571.07,4571.07,191732928
2008-10-23,4559.71,4576.87,4364.2,4519.7,4519.7,201491914
2008-10-24,4362.79,4362.93,4014.6,4295.67,4295.67,286958447
2008-10-27,4143.45,4486.13,4062.77,4334.64,4334.64,287962055
2008-10-28,4314.91,4823.45,4314.91,4823.45,4823.45,482843522
2008-10-29,4460.26,4885.85,4460.26,4808.69,4808.69,365780099
2008-10-30,4894.14,5042.49,4827.27,4869.3,4869.3,251166575
2008-10-31,4856.02,5066.81,4785.11,4987.97,4987.97,234404661
2008-11-03,5053.94,5089.54,4967.94,5026.84,5026.84,173679928
2008-11-04,5018.83,5302.57,4993.1,5278.04,5278.04,201108265
2008-11-05,5268.8,5271.91,5142.85,5166.87,5166.87,158799014
2008-11-06,5101.98,5101.98,4781.51,4813.57,4813.57,201230377
2008-11-07,4827.56,5018.41,4751.24,4938.46,4938.46,145958508
2008-11-10,5024.43,5135.15,4998.04,5025.53,5025.53,121306708
2008-11-11,4984.32,4984.32,4742.48,4761.58,4761.58,159103911
2008-11-12,4801.9,4875.66,4555.44,4620.8,4620.8,167327038
2008-11-13,4599.64,4713.78,4524.89,4649.52,4649.52,142433587
2008-11-14,4723.29,4874.16,4695.79,4710.24,4710.24,139067063
2008-11-17,4700.5,4733.79,4512.21,4557.27,4557.27,137085721
2008-11-18,4556.48,4607.54,4445.88,4579.47,4579.47,145021657
2008-11-19,4586.33,4586.69,4337.92,4354.09,4354.09,185904377
2008-11-20,4274.98,4313.16,4113.49,4220.2,4220.2,206255230
2008-11-21,4228.31,4296.86,4034.96,4127.41,4127.41,204209859
2008-11-24,4167.71,4579.07,4154.55,4554.33,4554.33,211675903
2008-11-25,4521.85,4693.1,4455.3,4560.42,4560.42,200744466
2008-11-26,4528.55,4612.22,4423.67,4560.5,4560.5,137166726
2008-11-27,4596.4,4682.91,4589.16,4665.27,4665.27,118322545
2008-11-28,4666.41,4703.67,4566.84,4669.44,4669.44,138307944
2008-12-01,4653.12,4667.91,4367.92,4394.79,4394.79,149138794
2008-12-02,4349.13,4572.18,4304.03,4531.79,4531.79,170007261
2008-12-03,4508.88,4602.88,4377.63,4567.24,4567.24,242570122
2008-12-04,4559.98,4732.93,4491.86,4564.23,4564.23,186889633
2008-12-05,4529.2,4530.7,4321.64,4381.47,4381.47,176909143
2008-12-08,4548.87,4775.71,4548.87,4715.88,4715.88,186376803
2008-12-09,4673.52,4850.39,4622.24,4779.11,4779.11,172239253
2008-12-10,4810.48,4839.14,4742.9,4804.88,4804.88,142199742
2008-12-11,4791.56,4822.21,4710.04,4767.2,4767.2,138754918
2008-12-12,4660.05,4699.06,4521.52,4663.37,4663.37,0
2008-12-15,4718.39,4773.32,4627.46,4654.82,4654.82,115337673
2008-12-16,4663.36,4758.27,4655.87,4729.91,4729.91,152121417
2008-12-17,4768.71,4784.41,4639.17,4708.38,4708.38,163026137
2008-12-18,4730.1,4784.72,4715.82,4756.4,4756.4,132174293
2008-12-19,4720.88,4785.32,4647.13,4696.7,4696.7,294043531
2008-12-22,4693.66,4701.11,4575.52,4639.02,4639.02,138374359
2008-12-23,4633.47,4718.6,4622.97,4629.38,4629.38,106816608
2008-12-29,4660.17,4732.85,4655.91,4704.86,4704.86,100696990
2008-12-30,4754.22,4810.41,4754.22,4810.2,4810.2,92359472
2009-01-02,4856.85,4974.73,4838.49,4973.07,4973.07,91772141
2009-01-05,5010.18,5034.85,4949.36,4983.99,4983.99,150630524
2009-01-06,4992.67,5111.02,4960.21,5026.31,5026.31,120803013
2009-01-07,5008.62,5010.97,4914.22,4937.47,4937.47,137572024
2009-01-08,4897.16,4917.62,4820.08,4879.91,4879.91,156333891
2009-01-09,4891.58,4932.66,4743.97,4783.89,4783.89,162262473
2009-01-12,4765.38,4791.96,4708.5,4719.62,4719.62,116129173
2009-01-13,4704.51,4704.51,4596.49,4636.94,4636.94,146029575
2009-01-14,4661.84,4670.84,4379.88,4422.35,4422.35,204723696
2009-01-15,4434.22,4451.32,4295.76,4336.73,4336.73,184321244
2009-01-16,4395.79,4474.86,4357.82,4366.28,4366.28,177919512
2009-01-19,4409.88,4452.57,4249.91,4316.14,4316.14,144559472
2009-01-20,4297.42,4382.11,4222.76,4239.85,4239.85,163113645
2009-01-21,4208.19,4313.69,4140.26,4261.15,4261.15,175217462
2009-01-22,4313.36,4368.47,4197.02,4219.42,4219.42,140286938
2009-01-23,4204,4222.01,4067.43,4178.94,4178.94,153362321
2009-01-26,4165.71,4371.52,4145.12,4326.87,4326.87,151593030
2009-01-27,4322.99,4360.79,4264.97,4323.42,4323.42,128339900
2009-01-28,4347.78,4533.7,4347.78,4518.72,4518.72,172048641
2009-01-29,4495.74,4501.44,4393.98,4428.11,4428.11,142050208
2009-01-30,4420.33,4454.39,4312.17,4338.35,4338.35,145201373
2009-02-02,4309.17,4309.19,4198.15,4271.04,4271.04,111287152
2009-02-03,4302.52,4385.44,4224.53,4374.96,4374.96,130716582
2009-02-04,4388.26,4545.52,4372.01,4492.79,4492.79,139793268
2009-02-05,4443.95,4519.44,4387.78,4510.49,4510.49,126373331
2009-02-06,4524.8,4657.06,4506.45,4644.63,4644.63,164838375
2009-02-09,4627.83,4688.59,4596.74,4666.82,4666.82,145603111
2009-02-10,4636.64,4649.23,4505.54,4505.54,4505.54,147312918
2009-02-11,4491.72,4539.22,4466.06,4530.09,4530.09,107647167
2009-02-12,4518.68,4518.68,4371.47,4407.56,4407.56,130700955
2009-02-13,4458.74,4508.72,4397.6,4413.39,4413.39,109216461
2009-02-16,4386.46,4421.78,4359.29,4366.64,4366.64,86113222
2009-02-17,4329.35,4329.7,4195.22,4216.6,4216.6,144426911
2009-02-18,4229.53,4255.39,4124.11,4204.96,4204.96,147542551
2009-02-19,4212.71,4275.09,4189.16,4215.21,4215.21,121869938
2009-02-20,4164.51,4167.05,4014.66,4014.66,4014.66,173606811
2009-02-23,4057.25,4111.52,3912.71,3936.45,3936.45,131904211
2009-02-24,3922.02,3932.59,3816.88,3895.75,3895.75,149828196
2009-02-25,3937.93,3977.77,3790.79,3846.21,3846.21,152061296
2009-02-26,3882.88,3989.63,3849.76,3942.62,3942.62,186766598
2009-02-27,3907.85,3907.85,3764.69,3843.74,3843.74,207658105
2009-03-02,3817.51,3821.97,3692.78,3710.07,3710.07,153081559
2009-03-03,3724.53,3755.88,3667.86,3690.72,3690.72,138062857
2009-03-04,3724.74,3891.71,3721.91,3890.94,3890.94,173156547
2009-03-05,3864.18,3864.18,3695.49,3695.49,3695.49,156961971
2009-03-06,3699.33,3769.13,3638,3666.41,3666.41,167749605
2009-03-09,3677.07,3706.32,3588.89,3692.03,3692.03,146212953
2009-03-10,3716.29,3908.14,3681.33,3886.98,3886.98,207917029
2009-03-11,3866.74,3994.77,3829.13,3914.1,3914.1,189317517
2009-03-12,3890.23,3971.25,3802.2,3956.22,3956.22,168484648
2009-03-13,3988.05,4053.84,3936.81,3953.6,3953.6,144104077
2009-03-16,3990.83,4063.02,3983.4,4044.54,4044.54,137356631
2009-03-17,4040.83,4046.42,3947.28,3987.77,3987.77,131469392
2009-03-18,4024.18,4066.69,3948.59,3996.32,3996.32,129086230
2009-03-19,4013.69,4137.8,4002.33,4043.46,4043.46,212257005
2009-03-20,4006.47,4081.73,3995.09,4068.74,4068.74,288460091
2009-03-23,4109.28,4184.77,4102.34,4176.37,4176.37,136655706
2009-03-24,4201.49,4239.74,4150.97,4187.36,4187.36,135154939
2009-03-25,4175.33,4262.23,4139.59,4223.29,4223.29,139741621
2009-03-26,4226.97,4262.96,4210.98,4259.37,4259.37,125741314
2009-03-27,4251.86,4272.12,4155.54,4203.55,4203.55,147529264
2009-03-30,4175.41,4175.45,3987.39,3989.23,3989.23,129820047
2009-03-31,4007.66,4091.66,4007.22,4084.76,4084.76,117572044
2009-04-01,4074.79,4148.66,3997.46,4131.07,4131.07,124646613
2009-04-02,4173.62,4404.62,4173.09,4381.92,4381.92,187984231
2009-04-03,4353.46,4456.3,4335.09,4384.99,4384.99,155443013
2009-04-06,4421.71,4457.19,4306.48,4349.81,4349.81,136176147
2009-04-07,4359.21,4379.33,4276.29,4322.5,4322.5,108059672
2009-04-08,4286.47,4377.35,4228.89,4357.92,4357.92,111867925
2009-04-09,4397.06,4510.74,4377.98,4491.12,4491.12,121186394
2009-04-14,4489.02,4583.91,4461.48,4557.01,4557.01,133962495
2009-04-15,4527.66,4559.28,4488.26,4549.79,4549.79,96173705
2009-04-16,4570.34,4644.84,4531.94,4609.46,4609.46,107977165
2009-04-17,4622.28,4680.63,4590.72,4676.84,4676.84,170314803
2009-04-20,4655.84,4667.65,4470.84,4486.3,4486.3,145103125
2009-04-21,4488.63,4542.92,4390.7,4501.63,4501.63,220715711
2009-04-22,4508.78,4594.88,4456.5,4594.42,4594.42,188038234
2009-04-23,4565.44,4609.17,4524.48,4538.21,4538.21,146286686
2009-04-24,4545.25,4674.73,4542.89,4674.32,4674.32,157380645
2009-04-27,4625.41,4712.97,4571.54,4694.07,4694.07,133328372
2009-04-28,4659.81,4661.2,4547.9,4607.42,4607.42,140527204
2009-04-29,4617.01,4722.11,4611.54,4704.56,4704.56,152123961
